MatchId,market_normalised,Player,Option,legs,first_price,last_price,fixture,kickoff,turnover_within,currencies,currency,distinct_uids,turnover_is_mixed_currency,implied_prob_move,direction,is_sharp_move
33890305,Shots on target (Star Substitute),Remates a puerta Nicolas Pepe (Suplente Estrella),1 or more,7,1.76,1.76,Ivory Coast - Ecuador,2026-06-14 23:03:23,61.769999999999996,1,EUR,7,False,0.0,drifter,False
36966553,Match,Partido,Over 2.5 goals y Kimmich 2 or more shots on target,10,10.73,10.73,Germany - Ivory Coast,2026-06-20 20:00:00,6.7,1,EUR,1,False,0.0,drifter,False
33890259,Match corners,Corners durante el partido,11 or more,5,2.2,2.2,Qatar - Switzerland,2026-06-13 19:04:43,5.23,1,EUR,5,False,0.0,drifter,False
33890305,Team to score a penalty,Equipo en marcar gol de penalti durante el partido,Ecuador,8,4.75,4.75,Ivory Coast - Ecuador,2026-06-14 23:03:23,5.32,1,EUR,1,False,0.0,drifter,False
36966553,Assists (Star Substitute),Asistencias Musiala (Suplente Estrella),1 or more,5,4.69,4.69,Germany - Ivory Coast,2026-06-20 20:00:00,37.95,1,EUR,5,False,0.0,drifter,False
36966469,Match fouls,Faltas durante el partido,29 or more,5,1.81,1.81,Czech Republic - South Africa,2026-06-18 16:00:09,126.68,1,EUR,2,False,0.0,drifter,False
36966553,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Musiala,10,13.0,13.0,Germany - Ivory Coast,2026-06-20 20:00:00,65.49000000000001,1,EUR,10,False,0.0,drifter,False
36966553,To Score a Header (Star Substitute),Marcar gol con la cabeza (Suplente Estrella),Jonathan Tah,5,19.0,19.0,Germany - Ivory Coast,2026-06-20 20:00:00,45.5,1,EUR,2,False,0.0,drifter,False
36966550,Team shots on target,Remates a puerta equipo,Ecuador 8 or more,5,1.68,1.68,Ecuador - Curaçao,2026-06-21 00:00:04,,2,,5,True,0.0,drifter,False
36966612,Shots on target outside the box (Star Substitute),Remates a puerta desde fuera del área Michael Olise (Suplente Estrella),1 or more,5,1.81,1.81,France - Iraq,2026-06-22 21:00:42,3.58,1,EUR,2,False,0.0,drifter,False
36966553,Team to score a penalty,Equipo en marcar gol de penalti durante el partido,Ivory Coast,8,6.0,6.0,Germany - Ivory Coast,2026-06-20 20:00:00,5.32,1,EUR,1,False,0.0,drifter,False
36966612,Shots on target outside the box (Star Substitute),Remates a puerta desde fuera del área Mbappe (Suplente Estrella),2 or more,6,5.8,5.8,France - Iraq,2026-06-22 21:00:42,,2,,5,True,0.0,drifter,False
36966550,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Pervis Estupiñán,5,2.62,2.62,Ecuador - Curaçao,2026-06-21 00:00:04,94.74000000000001,1,EUR,5,False,0.0,drifter,False
36966612,Shots on target outside the box (Star Substitute),Remates a puerta desde fuera del área Ali Al-Hamadi (Suplente Estrella),1 or more,6,13.0,13.0,France - Iraq,2026-06-22 21:00:42,0.44000000000000006,1,EUR,1,False,0.0,drifter,False
36966550,goal scorer (Star Substitute),Jugador en meter el 1º gol (Suplente Estrella),Kenji Gorré,9,25.0,25.0,Ecuador - Curaçao,2026-06-21 00:00:04,30.92,1,EUR,1,False,0.0,drifter,False
33890259,Most goals - vs (both starters),Más goles - Ahmed Alaaeldin vs Ruben Vargas (Ambos titulares o se anula),Draw,9,1.19,1.19,Qatar - Switzerland,2026-06-13 19:04:43,3.7800000000000002,1,EUR,1,False,0.0,drifter,False
33890259,Match shots on target,Remates a puerta durante el partido,8 or more,5,1.36,1.36,Qatar - Switzerland,2026-06-13 19:04:43,,2,,5,True,0.0,drifter,False
33890259,Match goal kicks,Saques de puerta durante el partido,16 or more,22,1.98,1.98,Qatar - Switzerland,2026-06-13 19:04:43,1.12,1,EUR,1,False,0.0,drifter,False
36966612,Player to Score Free-Kick,Marcar gol de falta directa,Mbappe,5,51.0,51.0,France - Iraq,2026-06-22 21:00:42,16.0,1,EUR,4,False,0.0,drifter,False
33890305,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Amad Diallo,5,2.8,2.8,Ivory Coast - Ecuador,2026-06-14 23:03:23,,2,,5,True,0.0,drifter,False
33890305,Team to score a penalty,Equipo en marcar gol de penalti durante el partido,Ivory Coast,8,5.6,5.6,Ivory Coast - Ecuador,2026-06-14 23:03:23,5.32,1,EUR,1,False,0.0,drifter,False
36966549,Player headed shots on target (Star Substitute),Remates a puerta con la cabeza Cody Gakpo (Suplente Estrella),1 or more,7,5.3,5.3,Netherlands - Sweden,2026-06-20 17:00:05,100.0,1,EUR,1,False,0.0,drifter,False
33890304,Assists (Star Substitute),Asistencias Reijnders (Suplente Estrella),1 or more,6,6.05,6.05,Netherlands - Japan,2026-06-14 20:00:08,12.950000000000001,1,EUR,3,False,0.0,drifter,False
36966549,Match shots on target,Remates a puerta durante el partido,8 or more,6,1.3,1.3,Netherlands - Sweden,2026-06-20 17:00:05,,2,,5,True,0.0,drifter,False
36966486,Match fouls,Faltas durante el partido,29 or more,5,1.61,1.61,Scotland - Morocco,2026-06-19 22:00:07,84.62,1,EUR,2,False,0.0,drifter,False
33890299,Team shots on target,Remates a puerta equipo,Belgium 5 or more,7,1.34,1.34,Belgium - Egypt,2026-06-15 19:00:29,,2,,7,True,0.0,drifter,False
36966611,Team throw-ins,Saques de banda equipo,Norway 19 or more,6,2.57,2.57,Norway - Senegal,2026-06-23 00:00:05,5.91,1,EUR,2,False,0.0,drifter,False
36966638,Shots on target each half (Star Substitute),Remates a puerta en cada tiempo Harry Kane (Suplente Estrella),1 or more,10,2.0,2.0,England - Ghana,2026-06-23 20:00:08,160.3,1,EUR,9,False,0.0,drifter,False
36966486,Hat trick (three or more goals) (Star Substitute),Hat trick (tres o más goles) (Suplente Estrella),Ismael Saibari,6,71.0,71.0,Scotland - Morocco,2026-06-19 22:00:07,11.03,1,EUR,3,False,0.0,drifter,False
33890309,Match goal kicks,Saques de puerta durante el partido,16 or more,22,2.12,2.12,Usa - Paraguay,2026-06-13 01:02:10,1.12,1,EUR,1,False,0.0,drifter,False
36966486,Match corners,Corners durante el partido,12 or more,8,3.75,3.75,Scotland - Morocco,2026-06-19 22:00:07,219.23,1,EUR,5,False,0.0,drifter,False
36966486,Match corners,Corners durante el partido,9 or more,24,1.9,1.9,Scotland - Morocco,2026-06-19 22:00:07,,2,,24,True,0.0,drifter,False
33890299,Team shots on target,Remates a puerta equipo,Belgium 6 or more,6,1.66,1.66,Belgium - Egypt,2026-06-15 19:00:29,64.09,1,EUR,5,False,0.0,drifter,False
36966549,Match shots on target,Remates a puerta durante el partido,10 or more,5,1.8,1.8,Netherlands - Sweden,2026-06-20 17:00:05,14.22,1,EUR,2,False,0.0,drifter,False
36966638,Shots (Star Substitute),Remates Bellingham (Suplente Estrella),3 or more,5,1.61,1.61,England - Ghana,2026-06-23 20:00:08,250.0,1,EUR,1,False,0.0,drifter,False
36966486,Shots on target (Star Substitute),Remates a puerta Brahim (Suplente Estrella),1 or more,10,1.37,1.37,Scotland - Morocco,2026-06-19 22:00:07,14.74,1,EUR,9,False,0.0,drifter,False
33890299,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),De Ketelaere,13,13.0,13.0,Belgium - Egypt,2026-06-15 19:00:29,69.95,1,EUR,13,False,0.0,drifter,False
33890309,Hat trick (three or more goals) (Star Substitute),Hat trick (tres o más goles) (Suplente Estrella),Pulisic,9,101.0,101.0,Usa - Paraguay,2026-06-13 01:02:10,4.1,1,EUR,3,False,0.0,drifter,False
36966486,Team corners,Corners equipo,Morocco 7 or more,9,2.95,2.95,Scotland - Morocco,2026-06-19 22:00:07,,2,,9,True,0.0,drifter,False
36966591,Home-side combo (bet builder),España,Spain wins at half time / Spain wins full time y Pedri to score,5,5.5,5.5,Spain - Saudi Arabia,2026-06-21 16:00:48,1.08,1,EUR,1,False,0.0,drifter,False
36966591,Home-side combo (bet builder),España,"Spain win, Spain to score in both halves y Over 8.5 corners",5,1.85,1.85,Spain - Saudi Arabia,2026-06-21 16:00:48,7.53,1,EUR,5,False,0.0,drifter,False
33890299,Shots on target outside the box (Star Substitute),Remates a puerta desde fuera del área Kevin De Bruyne (Suplente Estrella),1 or more,6,2.23,2.23,Belgium - Egypt,2026-06-15 19:00:29,,2,,6,True,0.0,drifter,False
36966591,Player to score with left foot,Marcar gol con la pierna izquierda,Fabián Ruiz,5,4.7,4.7,Spain - Saudi Arabia,2026-06-21 16:00:48,0.46,1,EUR,1,False,0.0,drifter,False
36966486,1st half: Team corners,1º tiempo: Corners equipo,Morocco 5 or more,6,5.75,5.75,Scotland - Morocco,2026-06-19 22:00:07,25.18,1,EUR,4,False,0.0,drifter,False
36966591,Player to win a penalty,Jugador en provocar un penalti,Lamine Yamal,12,14.0,14.0,Spain - Saudi Arabia,2026-06-21 16:00:48,28.5,1,EUR,8,False,0.0,drifter,False
36966611,Team Shots,Remates equipo,Norway 12 or more,7,2.15,2.15,Norway - Senegal,2026-06-23 00:00:05,509.6,1,EUR,2,False,0.0,drifter,False
33890309,Team tackles,Entradas ganadas (tackles) equipo,Paraguay 19 or more,5,2.42,2.42,Usa - Paraguay,2026-06-13 01:02:10,1810.0,1,PEN,4,False,0.0,drifter,False
33890299,Player to Score Free-Kick,Marcar gol de falta directa,Kevin De Bruyne,6,29.0,29.0,Belgium - Egypt,2026-06-15 19:00:29,81.25,1,EUR,4,False,0.0,drifter,False
33890305,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Yan Diomande,10,11.0,11.0,Ivory Coast - Ecuador,2026-06-14 23:03:23,3.7,1,EUR,2,False,0.0,drifter,False
36966591,Team completed passes,Pases completados equipo,Spain 600 or more,5,1.21,1.21,Spain - Saudi Arabia,2026-06-21 16:00:48,6.890000000000001,1,EUR,4,False,0.0,drifter,False
36966485,Team shots on target,Remates a puerta equipo,Brazil 11 or more,5,3.23,3.23,Brazil - Haiti,2026-06-20 00:32:31,9.5,1,EUR,3,False,0.0,drifter,False
36966485,Team shots on target,Remates a puerta equipo,Brazil 8 or more,10,1.51,1.51,Brazil - Haiti,2026-06-20 00:32:31,,2,,10,True,0.0,drifter,False
33890299,Saves (Star Substitute),Paradas Courtois (Suplente Estrella),5 or more,8,7.55,7.55,Belgium - Egypt,2026-06-15 19:00:29,104.75,1,EUR,8,False,0.0,drifter,False
36966638,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Bellingham,14,13.0,13.0,England - Ghana,2026-06-23 20:00:08,,2,,12,True,0.0,drifter,False
33890309,Team Fouls,Faltas Equipo,Paraguay 13 or more,5,1.71,1.71,Usa - Paraguay,2026-06-13 01:02:10,70.2,1,EUR,3,False,0.0,drifter,False
36966591,Shots on target outside the box (Star Substitute),Remates a puerta desde fuera del área Pedri (Suplente Estrella),1 or more,5,3.38,3.38,Spain - Saudi Arabia,2026-06-21 16:00:48,63.0,1,EUR,5,False,0.0,drifter,False
33890299,Shots (Star Substitute),Remates De Ketelaere (Suplente Estrella),3 or more,5,1.73,1.73,Belgium - Egypt,2026-06-15 19:00:29,1085.0,1,EUR,5,False,0.0,drifter,False
33890299,Shots on target (Star Substitute),Remates a puerta Doku (Suplente Estrella),3 or more,10,8.95,8.95,Belgium - Egypt,2026-06-15 19:00:29,160.97,1,EUR,9,False,0.0,drifter,False
36966591,Shots on target (Star Substitute),Remates a puerta Lamine Yamal (Suplente Estrella),1 or more,6,1.17,1.17,Spain - Saudi Arabia,2026-06-21 16:00:48,369.01,1,EUR,6,False,0.0,drifter,False
36966591,Player to win a penalty,Jugador en provocar un penalti,Oyarzabal,5,20.0,20.0,Spain - Saudi Arabia,2026-06-21 16:00:48,35.0,1,EUR,5,False,0.0,drifter,False
36966591,Home-side combo (bet builder),España,"Spain win, Over 3.5 goals y Ferran first goalscorer",6,8.2,8.2,Spain - Saudi Arabia,2026-06-21 16:00:48,0.44000000000000006,1,EUR,1,False,0.0,drifter,False
36966591,Home-side combo (bet builder),España,"Spain win, Over 2.5 goals y Oyarzabal first goalscorer",10,5.0,5.0,Spain - Saudi Arabia,2026-06-21 16:00:48,23.07,1,EUR,4,False,0.0,drifter,False
36966591,Home-side combo (bet builder),España,"Spain win, Lamine Yamal to score y Mohammed Kanno to be booked",5,7.9,7.9,Spain - Saudi Arabia,2026-06-21 16:00:48,0.21000000000000002,1,EUR,1,False,0.0,drifter,False
33890238,Team corners,Corners equipo,South Africa 6 or more,10,6.3,6.3,Mexico - South Africa,2026-06-11 19:05:51,,2,,8,True,0.0,drifter,False
36966591,Fouls Won (Star Substitute),Faltas recibidas Lamine Yamal (Suplente Estrella),2 or more,14,1.62,1.62,Spain - Saudi Arabia,2026-06-21 16:00:48,571.7,1,EUR,12,False,0.0,drifter,False
36966549,1st half: Corners,1º tiempo: Corners,4 or more,9,1.53,1.53,Netherlands - Sweden,2026-06-20 17:00:05,59.629999999999995,1,EUR,9,False,0.0,drifter,False
36966549,1st half: Corners,1º tiempo: Corners,5 or more,7,2.0,2.0,Netherlands - Sweden,2026-06-20 17:00:05,,2,,7,True,0.0,drifter,False
33890306,Team goals,Goles equipo,Germany 3 or more,8,1.32,1.32,Germany - Curaçao,2026-06-14 17:01:45,276.8,1,EUR,5,False,0.0,drifter,False
33890238,Team shots on target,Remates a puerta equipo,Mexico 6 or more,6,1.7,1.7,Mexico - South Africa,2026-06-11 19:05:51,66.27,1,EUR,5,False,0.0,drifter,False
33890306,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),Curaçao 2 or more,65,1.59,1.59,Germany - Curaçao,2026-06-14 17:01:45,,2,,49,True,0.0,drifter,False
33890306,Team corners,Corners equipo,Germany 7 or more,27,1.31,1.31,Germany - Curaçao,2026-06-14 17:01:45,,2,,26,True,0.0,drifter,False
33890290,Away-side combo (bet builder),Escocia,Scotland win y Lawrence Shankland to score,6,2.46,2.46,Haiti - Scotland,2026-06-14 01:02:33,,2,,4,True,0.0,drifter,False
33890306,Saves (Star Substitute),Paradas Neuer (Suplente Estrella),4 or more,5,9.15,9.15,Germany - Curaçao,2026-06-14 17:01:45,,2,,5,True,0.0,drifter,False
36966591,Assists (Star Substitute),Asistencias Dani Olmo (Suplente Estrella),1 or more,10,2.97,2.97,Spain - Saudi Arabia,2026-06-21 16:00:48,107.78,1,EUR,5,False,0.0,drifter,False
33890306,Saves (Star Substitute),Paradas Eloy Room (Suplente Estrella),5 or more,6,1.52,1.52,Germany - Curaçao,2026-06-14 17:01:45,,2,,6,True,0.0,drifter,False
33890306,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Musiala,5,12.0,12.0,Germany - Curaçao,2026-06-14 17:01:45,10.67,1,EUR,5,False,0.0,drifter,False
33890306,Player most passes (voiding in case of tie),Jugador en dar más pases,Jonathan Tah,8,4.74,4.74,Germany - Curaçao,2026-06-14 17:01:45,155.0,1,EUR,7,False,0.0,drifter,False
33890304,Assists (Star Substitute),Asistencias Dumfries (Suplente Estrella),1 or more,5,5.8,5.8,Netherlands - Japan,2026-06-14 20:00:08,1.83,1,EUR,2,False,0.0,drifter,False
36966549,Match corners,Corners durante el partido,9 or more,47,1.72,1.72,Netherlands - Sweden,2026-06-20 17:00:05,,2,,45,True,0.0,drifter,False
33890306,Team shots on target,Remates a puerta equipo,Curaçao 3 or more,6,3.05,3.05,Germany - Curaçao,2026-06-14 17:01:45,,2,,6,True,0.0,drifter,False
36966528,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Ayase Ueda,9,9.25,9.25,Tunisia - Japan,2026-06-21 04:00:01,,2,,7,True,0.0,drifter,False
36966486,Team shots on target,Remates a puerta equipo,Morocco 8 or more,6,5.1,5.1,Scotland - Morocco,2026-06-19 22:00:07,,2,,6,True,0.0,drifter,False
36966591,Fouls Won (Star Substitute),Faltas recibidas Lamine Yamal (Suplente Estrella),3 or more,16,2.82,2.82,Spain - Saudi Arabia,2026-06-21 16:00:48,286.5,1,EUR,15,False,0.0,drifter,False
36966486,Team shots on target,Remates a puerta equipo,Scotland 3 or more,7,1.37,1.37,Scotland - Morocco,2026-06-19 22:00:07,17.07,1,EUR,6,False,0.0,drifter,False
36966486,To be carded (only players and in play)(Star Substitute),Recibir tarjeta (sólo jugadores y en juego) (Suplente Estrella),Amrabat,10,2.97,2.97,Scotland - Morocco,2026-06-19 22:00:07,0.37,1,EUR,1,False,0.0,drifter,False
33890238,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Julián Quiñones,5,12.0,12.0,Mexico - South Africa,2026-06-11 19:05:51,4.16,1,EUR,3,False,0.0,drifter,False
36966486,To score 2 or more goals (Star Substitute),Marcar 2 goles o más (Suplente Estrella),Ismael Saibari,29,13.0,13.0,Scotland - Morocco,2026-06-19 22:00:07,177.51999999999998,1,EUR,21,False,0.0,drifter,False
33890290,Match goal kicks,Saques de puerta durante el partido,17 or more,22,1.92,1.92,Haiti - Scotland,2026-06-14 01:02:33,1.12,1,EUR,1,False,0.0,drifter,False
36966528,Away-side combo (bet builder),Japón,Ayase Ueda 2 or more shots on target y Daizen Maeda 2 or more shots on target,6,8.75,8.75,Tunisia - Japan,2026-06-21 04:00:01,0.51,1,EUR,2,False,0.0,drifter,False
36966612,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Désiré Doué,7,2.08,2.08,France - Iraq,2026-06-22 21:00:42,7.79,1,EUR,6,False,0.0,drifter,False
33890290,Away-side combo (bet builder),Escocia,Scotland win y Leverton Pierre to be booked,5,4.23,4.23,Haiti - Scotland,2026-06-14 01:02:33,0.25,1,EUR,1,False,0.0,drifter,False
33890238,Shots (Star Substitute),Remates Teboho Mokoena (Suplente Estrella),2 or more,5,2.12,2.12,Mexico - South Africa,2026-06-11 19:05:51,115.0,1,EUR,5,False,0.0,drifter,False
33890238,Shots against woodwork,Raúl Jiménez,1 or more,5,9.8,9.8,Mexico - South Africa,2026-06-11 19:05:51,53.5,1,EUR,1,False,0.0,drifter,False
36966591,Hat trick (three or more goals) (Star Substitute),Hat trick (tres o más goles) (Suplente Estrella),Dani Olmo,11,26.0,26.0,Spain - Saudi Arabia,2026-06-21 16:00:48,,2,,8,True,0.0,drifter,False
33890306,To score and Assist,Marcar gol y asistir,Deniz Undav,5,3.07,3.07,Germany - Curaçao,2026-06-14 17:01:45,0.25,1,EUR,1,False,0.0,drifter,False
33890238,Shots on target (Star Substitute),Remates a puerta Julián Quiñones (Suplente Estrella),1 or more,9,1.55,1.55,Mexico - South Africa,2026-06-11 19:05:51,,3,,9,True,0.0,drifter,False
36966591,Fouls Won (Star Substitute),Faltas recibidas Lamine Yamal (Suplente Estrella),4 or more,13,5.8,5.8,Spain - Saudi Arabia,2026-06-21 16:00:48,155.0,1,EUR,13,False,0.0,drifter,False
36966528,Team shots on target,Remates a puerta equipo,Japan 4 or more,6,1.22,1.22,Tunisia - Japan,2026-06-21 04:00:01,,2,,6,True,0.0,drifter,False
36966553,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Sane,5,3.23,3.23,Germany - Ivory Coast,2026-06-20 20:00:00,28.939999999999998,1,EUR,5,False,0.0,drifter,False
33890305,Match,Partido,Both teams to score y A goal in both halves,10,2.88,2.88,Ivory Coast - Ecuador,2026-06-14 23:03:23,18.53,1,EUR,8,False,0.0,drifter,False
37233850,Team shots on target,Remates a puerta equipo,Iceland 3 or more,5,2.16,2.16,Argentina - Iceland,2026-06-10 01:09:18,,2,,5,True,0.0,drifter,False
37312355,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Embarba,5,2.47,2.47,Almeria - Malaga,2026-06-20 19:32:16,17.509999999999998,1,EUR,5,False,0.0,drifter,False
36024492,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Akturkoglu,7,2.0,2.0,Australia - Turkey,2026-06-14 04:00:30,45.37,1,EUR,7,False,0.0,drifter,False
33890444,Shots on target outside the box (Star Substitute),Remates a puerta desde fuera del área Luka Modric (Suplente Estrella),1 or more,11,6.95,6.95,England - Croatia,2026-06-17 20:00:04,285.5,1,EUR,9,False,0.0,drifter,False
37214947,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Oyarzabal,5,2.61,2.61,Spain - Peru,2026-06-09 02:00:00,0.6,1,EUR,1,False,0.0,drifter,False
37326944,Away-side combo (bet builder),Fylkir Reykjavik,Fylkir Reykjavik to win 1st half y Fylkir Reykjavik to win 2nd half,6,3.87,3.87,Grindavik - Fylkir Reykjavik,2026-06-17 14:00:02,0.28,1,EUR,1,False,0.0,drifter,False
33890313,Shots on target (Star Substitute),Remates a puerta Rodri (Suplente Estrella),1 or more,5,2.27,2.27,Spain - Cape Verde,2026-06-15 16:01:07,48.3,1,EUR,5,False,0.0,drifter,False
33890416,Match corners,Corners durante el partido,9 or more,69,1.5,1.5,France - Senegal,2026-06-16 19:02:47,,2,,66,True,0.0,drifter,False
37360433,Match,Partido,Under 0.5 half time goals y Both teams to score in second half,6,11.05,11.05,Mas Maghrib A Fes - RSB Berkane,2026-06-21 14:02:33,1.24,1,EUR,1,False,0.0,drifter,False
37326939,Home-side combo (bet builder),Ir Reykjavik,Ir Reykjavik to win 1st half y Ir Reykjavik to win 2nd half,7,5.55,5.55,Ir Reykjavik - Grotta,2026-06-17 14:00:32,0.33,1,EUR,1,False,0.0,drifter,False
37275587,Anytime goalscorer (Star Substitute),Goleador durante el partido (Suplente Estrella),Álex Muñoz,6,14.0,14.0,Malaga - Almeria,2026-06-14 19:02:16,2.49,1,EUR,1,False,0.0,drifter,False
37320462,Match,Partido,Over 1.5 half time goals y Both teams to score in second half,9,4.82,4.82,Moss FK - Sandnes Ulf,2026-06-21 14:00:02,1.83,1,EUR,1,False,0.0,drifter,False
33890444,Player headed shots on target (Star Substitute),Remates a puerta con la cabeza Luka Vuskovic (Suplente Estrella),1 or more,5,5.15,5.15,England - Croatia,2026-06-17 20:00:04,112.0,1,EUR,5,False,0.0,drifter,False
36024480,Team exact bookings (only players and in play),Número de tarjetas equipo (solo jugadores y en juego),South Korea 1 or more,5,1.17,1.17,South Korea - Czech Republic,2026-06-12 02:00:54,145.57,1,EUR,4,False,0.0,drifter,False
37316389,Match penalty scored,Gol de penalti durante el partido,Yes,7,3.03,3.03,Universidad de Chile - O'higgins FC,2026-06-19 00:00:57,7.01,1,EUR,3,False,0.0,drifter,False
33890419,Fouls (Star Substitute),Faltas Elisha Owusu (Suplente Estrella),1 or more,5,1.14,1.14,Ghana - Panama,2026-06-17 23:00:50,62.5,0,,1,False,0.0,drifter,False
33890313,Shots on target outside the box (Star Substitute),Remates a puerta desde fuera del área Oyarzabal (Suplente Estrella),2 or more,6,13.0,13.0,Spain - Cape Verde,2026-06-15 16:01:07,63.0,1,EUR,5,False,0.0,drifter,False
36024520,Saves (Star Substitute),Paradas Diogo Costa (Suplente Estrella),2 or more,5,1.61,1.61,Portugal - Democratic Republic of the Congo,2026-06-17 17:01:15,310.81,1,EUR,5,False,0.0,drifter,False
33890211,Match,Partido,Over 2.5 goals y Lautaro Martínez 2 or more shots on target,5,2.94,2.94,Argentina - Algeria,2026-06-17 01:02:37,0.65,1,EUR,2,False,0.0,drifter,False
36024520,Player to score a penalty (No penalty shootout),Marcar gol de penalti (No tanda de penaltis),Cristiano Ronaldo,65,6.9,6.9,Portugal - Democratic Republic of the Congo,2026-06-17 17:01:15,453.48,1,EUR,29,False,0.0,drifter,False
33890416,1st Half: Cards(only players and in play),1º tiempo: Tarjetas (solo jugadores y en juego),2 or more,5,2.19,2.19,France - Senegal,2026-06-16 19:02:47,68.33,1,EUR,4,False,0.0,drifter,False
33890444,Home-side combo (bet builder),Inglaterra,"England win, Over 8.5 corners y Harry Kane to score 2 or more goals",22,13.0,13.0,England - Croatia,2026-06-17 20:00:04,34.19,1,EUR,14,False,0.0,drifter,False
33890444,Player headed shots on target (Star Substitute),Remates a puerta con la cabeza Petar Musa (Suplente Estrella),1 or more,6,6.95,6.95,England - Croatia,2026-06-17 20:00:04,142.0,1,EUR,6,False,0.0,drifter,False
33890313,Shots on target outside the box (Star Substitute),Remates a puerta desde fuera del área Rodri (Suplente Estrella),1 or more,9,3.73,3.73,Spain - Cape Verde,2026-06-15 16:01:07,217.44,1,EUR,9,False,0.0,drifter,False
36024518,Fouls Won (Star Substitute),Faltas recibidas Haaland(Suplente Estrella),1 or more,9,1.68,1.68,Iraq - Norway,2026-06-16 22:00:57,108.69,1,EUR,9,False,0.0,drifter,False
33890210,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Sabitzer,8,5.1,5.1,Austria - Jordan,2026-06-17 04:02:52,0.4,1,EUR,1,False,0.0,drifter,False
36024520,Match shots on target,Remates a puerta durante el partido,9 or more,6,1.52,1.52,Portugal - Democratic Republic of the Congo,2026-06-17 17:01:15,,2,,6,True,0.0,drifter,False
37312355,To score or assist (Star Substitute),Marcar gol o asistir (Suplente Estrella),Álex Muñoz,8,5.3,5.3,Almeria - Malaga,2026-06-20 19:32:16,0.4,1,EUR,1,False,0.0,drifter,False
36024492,Shots on target (Star Substitute),Remates a puerta Arda Güler (Suplente Estrella),1 or more,8,1.43,1.43,Australia - Turkey,2026-06-14 04:00:30,46.39,1,EUR,7,False,0.0,drifter,False
37185827,Team Shots,Remates equipo,Ponte Preta 14 or more,6,2.76,2.76,Ponte Preta - Cuiaba Esporte Clube MT,2026-06-09 22:00:45,2300.0,1,PEN,2,False,0.0,drifter,False
33890211,Player to Score Free-Kick,Marcar gol de falta directa,Lionel Messi,15,15.0,15.0,Argentina - Algeria,2026-06-17 01:02:37,64.58,1,EUR,15,False,0.0,drifter,False
36024480,Most shots - vs (both starters),Más remates - Heung-Min Son vs Adam Hlozek (Ambos titulares o se anula),Heung-Min Son,8,1.94,1.94,South Korea - Czech Republic,2026-06-12 02:00:54,99.1,1,EUR,7,False,0.0,drifter,False
33890416,Home-side combo (bet builder),Francia,France win y Mbappe 2 or more shots on target,53,2.09,2.09,France - Senegal,2026-06-16 19:02:47,187.13,1,EUR,29,False,0.0,drifter,False
33890419,Player most passes (voiding in case of tie),Jugador en dar más pases,Jose Angel Cordoba,20,6.45,6.45,Ghana - Panama,2026-06-17 23:00:50,77.18,1,EUR,2,False,0.0,drifter,False
33890313,Player most passes (voiding in case of tie),Jugador en dar más pases,Rodri,10,5.25,5.25,Spain - Cape Verde,2026-06-15 16:01:07,357.5,1,EUR,9,False,0.0,drifter,False
37183511,Hat trick (three or more goals) (Star Substitute),Hat trick (tres o más goles) (Suplente Estrella),Harry Kane,7,11.0,11.0,England - Costa Rica,2026-06-10 21:03:46,17.67,1,EUR,7,False,0.0,drifter,False
33890313,Player to score in 1st half,Jugador en meter gol en el 1º tiempo,Gavi,10,6.5,6.5,Spain - Cape Verde,2026-06-15 16:01:07,2.52,1,EUR,2,False,0.0,drifter,False
33890419,Match shots,Remates durante el partido,23 or more,5,1.7,1.7,Ghana - Panama,2026-06-17 23:00:50,,2,,4,True,0.0,drifter,False
33890416,1st half: Corners,1º tiempo: Corners,4 or more,5,1.49,1.49,France - Senegal,2026-06-16 19:02:47,45.07,1,EUR,5,False,0.0,drifter,False
33890313,Player to score in fisrt ten minutes (from 0:00 to 9:59),Jugador en meter gol en los 10 primeros minutos (del 0:00 al 9:59),Lamine Yamal,5,10.75,10.75,Spain - Cape Verde,2026-06-15 16:01:07,,2,,4,True,0.0,drifter,False
37183511,Home-side combo (bet builder),Inglaterra,England win y A goal in both halves,6,1.61,1.61,England - Costa Rica,2026-06-10 21:03:46,0.9500000000000001,1,EUR,1,False,0.0,drifter,False
